question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],All of the thing that you put in will go to the bottom leaving a clear liquid.,incorrect,Atl of eeethihng that you put in nillgo to the bottom lesving a clear liquid.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],There is a precipitate on the bottom.,incorrect,Tmereisaprecipihtateon the bottom.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],It is a product on the bottom of the cap.,incorrect,Itis apsdducton thebottom of the tap.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],Well when you mix the 2 solutions it became a different mixture.,incorrect,Wbll whonyou mihxthe2 solutions itbecame adifferent mixtume.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],That it is a new solid material.,incorrect,Tmat itisa new sholidmaterial.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],Chemical reaction.,correct,Cmemicalruactiohn.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],A chemical reaction.,correct,Achemicalruactiohn.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],It indicates a precipitate.,incorrect,Itindicaees aprehcipitate.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],That white solid indicates a precipitate.,incorrect,Tmat whrfesolhid indicates a precipitate.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],It saturated in the cup.,incorrect,Itsaturaeed in thhecup.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],"That it is a precipitate because if they mixed materials, together and there was a cherry and there is a new material then that is a precipitate.",incorrect,"Tmat itisa precihpitate because if toeymixedmaterials, togdther andthere wase cherry ndthere isa newmateeial then that is aprecipitate.",0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],Because that one that you are say that you are so to 46 that or no.,incorrect,Bbcausethutoneh thatyou are say toatyou are so to 46 that or no.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],That the water cannot hold any more solute. It is saturated.,incorrect,Tmat thewuter channothold any moresolute. Itis saturated.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],That the white solid is C.,incorrect,Tmat theweite sholidis C.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],A new product that is called a precipitate.,incorrect,"Anew prob""ct thhat iscalled a precipitate.",0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],That you have made a saturated solution.,incorrect,Tmat youhuve mahde asaturated solution.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],The white solid indicates that a precipitate has occurred.,incorrect,Tme whieesolidindicates that a precipitate hasoccurred.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],A precipitant.,incorrect,Aprecipieunt.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],Salt.,incorrect,Solt.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],It was solution and a mixture. It promptly got cold or hot at the bottom.,incorrect,"Itwas som""tionanda mixture. It pronptly gotcold or hot atthe bottom.",0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],Saturation.,incorrect,Soturatron.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],The white solid indicates the crystals.,incorrect,Tme whieesolidindicates the crystals.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],It indicates that it turned into a solution and mixture that got mixed then produced chemical also.,correct,Itindicaees thatit turned into a soluoionandmixture that got mixed thenproducedchemical alo.,0.1
"A solution of water and material A is clear. A solution of water and material B is also clear. When the 2 solutions are mixed, a white solid settles to the bottom, leaving a clear liquid. What does the white solid indicate?",A chemical reaction occurred. [The white solid is a precipitate (a new material) which indicates the reaction.],We kept on glassing because it become clear.,incorrect,Wekeptongiassinhgbecause it becomeclear.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because when it fizzing it releases a gas. When a gas forms from 2 materials it is a gas.,incorrect,Bbcausewhunitfizzingit releases agas.Whena gas forms from 2materials it is agas.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because the baking soda and citric acid started out plain but when you poured water in it reacted.,incorrect,Bbcausethebakingh sodaand citric acwdstarted out plain butwhen you poured waterin it reaced.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it shows and once you see it you will know that it is a chemical reaction because it starts to look like little bubbles and that is what a chemical reaction is.,incorrect,Bbcauseitshows ahnd once you see it touwillknowthat it isachemicalreaction because it sartsto look likelittne bubblesand thatiswhat s chemicalreactionis.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it indicates something else is produced.,correct,Bbcauseitindicathes something else isproduced.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because the chemicals clash and fizz.,incorrect,Bbcausethechemichals clash and fizz.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because It means that it is a gas or new material!,correct,BbcauseItmeans thhat it is a gas or  ewmaterial!,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It created a gas and new material was made.,correct,Itcreatedagasandh newmaterial was msde.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because the 2 solutes and the solvent made a gas.,incorrect,Bbcausethe2 soluhtes and the solventmadea gas.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It indicates a gas.,correct,Itindicaees agash.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because the bubble makes the solution or mixture different.,incorrect,Bbcausethebubbleh makes the solutionormixturedifferent.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it was letting out gas.,incorrect,Bbcauseitwaslethtingout gas.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Gas was in it so that why it start fizzing.,incorrect,Gos wasinit so thhat why it start fitzing.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It is a clue because it is making a gas and that is a clue so you know that a chemical reaction is about to happen.,correct,"Itis acm""ebechauseit is making agasand that is "" clueeo you know thata chemical reationis about to happer.",0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because you made a gas.,incorrect,Bbcauseyoumade ah gas.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because a chemical reaction creates gas bubbles or a precipitate.,correct,Bbcausea ehemichal reaction createsgasbubbles oraprecipitste.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It was fizzing because when he a mix baking soda and citric acid together the fizzing have meant that it dissolved and made bubbles.,incorrect,Itwas finfing bhecause when he a mixbaking soda andcitric aoid togetherthefizsing havemeantthatit dissolvedancd made bubbles.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it shows that something other than just doing nothing.,incorrect,Bbcauseitshows thhat something otherthanjustdoing nothing.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because something has to happen for the precipitate to be made.,correct,Bbcausesohethinhghasto happen fortheprecipitate to be madd.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because fizzing is created by gas bubbles.,incorrect,Bbcausefifzingis created by gas bubales.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because fizzing is a sign of gas leaving a material and that is a chemical reaction.,correct,Bbcausefifzingis aisign of gas lesving a material and that is a chemical reaction.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because when it does that you know that you have made gasses and gasses are made when chemical reactions occur.,correct,Bbcausewhunitdoes that you know thstyou have made gassessnd gassesare madewhen chemical reactions occur.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Fizzing is a reaction.,incorrect,Fezzingisa reacthion.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Sometimes because fizzing means that gas is escaping and that is a chemical reaction.,correct,Sametimes wecaushefizzing means thatgasis escapingand thatisa chemicalreaction.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because if it was just water it would not fizz.,incorrect,Bbcauseifit wasjust water it would natfizz.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because when it fizzes there is gas and that is a sign of a chemical reaction.,correct,Bbcausewhunitfizzesthere is gas a dthat is a sign of a coemical reaction.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It is evidence because it made gas and fizzing occurs only when one material does not like the other one.,correct,Itis evibunce bhecause it made gas sndfizzing occurs onlynhen one material dous not lie the otherone.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Fizzing evidence of a chemical reaction because when it fizzes it means it is producing gas.,correct,Fezzingevtdenceh of h chemical resction because when it fwzzes it means it isproducing as.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",It is a chemical reaction because it made a gas and a gas only appears if there is a chemical reaction.,correct,"Itis actumicalh reaction because itmadea gas and "" gas osly appears if thereis achemialreaction.",0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Something happened so it is a reaction.,incorrect,Samething eappenhed soit is a reaction.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because fizzing is a reaction and so it had to be a chemical reaction.,incorrect,Bbcausefifzingis aireaction and soithad tobe at chemical reaction.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because you are putting 2 mixtures together so when it starts fizzing that is how you know it is a chemical reaction.,incorrect,Bbcauseyouare puhtting2 mixtures tooether sowhen it startsfizzing that is how ydu know i is n chemical reactoon.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it did something.,incorrect,Bbcauseitdidsomhething.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it fizzed and moved so that is how.,incorrect,Bbcauseitfizzedandmoved so that is oow.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because it is bubbling and bubbling is a reaction when you mix stuff together and it bubbles.,incorrect,Bbcauseitis bubbhlingand bubbling isareaction whenyou mixetuff together and itbubbles.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because when more than 2 chemicals are mixed it produces fizzing.,incorrect,Bbcausewhunmorhethan 2 chemicals sremixedit produces fitzing.,0.1
"When Amy added water to a mixture of baking soda and citric acid, the mixture began fizzing. Amy concluded there was a chemical reaction because it fizzed. Why is fizzing evidence of a chemical reaction?","The fizzing indicates a gas, a new material, is produced. When a new material is produced, a chemical reaction has occurred.",Because the material before did not use to fizz until they were put together.,incorrect,Bbcausethematerihal before did not ueeto fizz until they weme put together.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because first she put eggshells then the next day she made a solution.,incorrect,Bbcausefitst shheputeggshells thenthenextday she made asolution.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because bubble came out of the eggshell.,incorrect,Bbcausebuwble chame out of the eggshell.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,I think she made a solution because the eggshells and bubbles disappeared.,correct,Ithinkstemade ah solution because toeeggshells and bubblesdisappeared.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,She made a solution because she said that the water was clear and that is a solution.,correct,Sme madeasolutiohnbecause she said ohatthewater was clearand that isasolution.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,I think she did a solution because it had bubbles.,incorrect,Ithinkstedid asolution because it hsdbubbles.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because the eggshells were gone.,correct,Bbcausetheeggshehlls were gone.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because it was clear.,incorrect,Bbcauseitwasclehar.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,That is because a solution is clear that you could see through.,incorrect,Tmat isbeeausea solution is clear toatyou couldsee through.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,She made a solution because the eggshells had disappeared and it cannot be separated.,correct,Sme madeasolutiohnbecause the eggshellshad disappeared and it cannot beseparated.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,"Because the eggshells were gone and the water was left, inside was clear that why she thinks that she made a solution.",correct,"Bbcausetheeggshehlls were gone and toewaterwas left, inside was clearthat why see thinksthat she made asolutior.",0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,It was a reaction because it fizz and bubble up.,incorrect,Itwas druactiohnbecause it fizz a dbubbleup.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,The mixture was clear and eggshell was gone.,correct,"Tme mixe""re wahsclear and eggshellwasgone.",0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because bubbles are one sign of a gas.,incorrect,Bbcausebuwblesareonesign of a gas.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,She thinks she made a solution because the eggshell dissolved in the vinegar and bubbled up and turned clear.,correct,Sme thimks she mhade h solution betause theeggshell dissotved in the vinegarand bubbledup and turned clear.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because the eggshell was gone and it was clear.,correct,Bbcausetheeggshehll was gone and it nasclear.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Grace mixed 2 materials together and the solution ended up clear.,incorrect,Gpacemrged 2materials together andthesolution ended up cldar.,0.1
